Năm,"Tỉnh, thành phố",1,2,3,4,5,6,7,8,9,10,11,12
2017,,82.0,79.0,78.0,85.0,88.0,87.0,92.0,91.0,90.0,89.0,87.0,84.0
2017,,79.0,77.0,80.0,83.0,83.0,78.0,79.0,79.0,79.0,82.0,84.0,77.0
2017,,77.0,76.0,74.0,74.0,79.0,80.0,82.0,82.0,80.0,81.0,81.0,76.0
2017,geoId-CMU,76.0,76.0,76.0,77.0,82.0,82.0,84.0,86.0,83.0,86.0,83.0,79.0
2017,geoId-HNI,77.0,71.0,84.0,79.0,76.0,74.0,80.0,79.0,82.0,76.0,71.0,70.0
2017,,82.0,81.0,82.0,82.0,81.0,73.0,73.0,78.0,77.0,78.0,87.0,81.0
2018,geoId-LCU,83.0,79.0,80.0,80.0,85.0,92.0,89.0,90.0,86.0,86.0,84.0,86.0
2018,geoId-SLA,77.0,69.0,74.0,77.0,81.0,85.0,86.0,86.0,79.0,78.0,78.0,79.0
2018,geoId-TQG,83.0,77.0,81.0,80.0,79.0,80.0,83.0,85.0,82.0,80.0,82.0,81.0
2018,,,,,,,,,,,,,
2018,,80.0,75.0,84.0,84.0,83.0,82.0,85.0,88.0,84.0,77.0,81.0,85.0
2018,geoId-NDH,84.0,78.0,85.0,86.0,82.0,75.0,82.0,87.0,82.0,82.0,82.0,85.0
2018,,90.0,86.0,88.0,88.0,79.0,70.0,78.0,77.0,80.0,84.0,85.0,88.0
2018,,92.0,90.0,88.0,87.0,82.0,80.0,84.0,81.0,85.0,88.0,91.0,93.0
2018,geoId-DNG,86.0,81.0,82.0,82.0,79.0,74.0,75.0,72.0,77.0,79.0,82.0,87.0
2018,,,,,,,,,,,,,
2018,,78.0,72.0,74.0,73.0,80.0,90.0,93.0,93.0,88.0,80.0,78.0,77.0
2018,,84.0,77.0,81.0,81.0,85.0,86.0,89.0,89.0,87.0,82.0,85.0,84.0
2018,,80.0,76.0,78.0,79.0,76.0,78.0,76.0,73.0,80.0,78.0,82.0,82.0
2018,,79.0,74.0,76.0,76.0,77.0,79.0,80.0,79.0,81.0,79.0,78.0,79.0
2018,geoId-CMU,80.0,76.0,76.0,76.0,80.0,84.0,86.0,84.0,85.0,81.0,80.0,80.0
2018,geoId-HNI,78.0,70.0,77.0,77.0,75.0,71.0,74.0,80.0,74.0,73.0,75.0,79.0
2018,,85.0,77.0,79.0,82.0,81.0,72.0,65.0,66.0,79.0,80.0,81.0,83.0
2019,geoId-LCU,88.0,75.0,77.0,75.0,80.0,88.0,90.0,86.0,82.0,85.0,82.0,77.0
2019,geoId-SLA,80.0,68.0,73.0,65.0,75.0,80.0,86.0,85.0,80.0,79.0,80.0,73.0
2019,geoId-TQG,84.0,81.0,83.0,83.0,82.0,81.0,83.0,83.0,79.0,84.0,81.0,79.0
2019,,,,,,,,,,,,,
2019,,85.0,88.0,89.0,87.0,84.0,84.0,84.0,86.0,76.0,80.0,77.0,73.0
2019,geoId-NDH,86.0,88.0,89.0,87.0,85.0,77.0,77.0,85.0,78.0,84.0,80.0,76.0
2019,,89.0,90.0,91.0,84.0,79.0,65.0,68.0,78.0,79.0,84.0,87.0,82.0
2019,,94.0,89.0,89.0,81.0,82.0,74.0,75.0,76.0,89.0,89.0,91.0,90.0
2019,geoId-DNG,86.0,82.0,82.0,80.0,74.0,70.0,69.0,71.0,80.0,81.0,81.0,81.0
2019,,,,,,,,,,,,,
2019,,74.0,70.0,72.0,75.0,82.0,87.0,90.0,94.0,89.0,83.0,81.0,76.0
2019,,82.0,70.0,77.0,84.0,86.0,83.0,86.0,88.0,89.0,85.0,83.0,80.0
2019,,78.0,77.0,78.0,75.0,74.0,71.0,73.0,72.0,79.0,79.0,81.0,76.0
2019,,74.0,75.0,75.0,73.0,77.0,77.0,80.0,81.0,79.0,75.0,79.0,76.0
2019,geoId-CMU,77.0,76.0,77.0,77.0,82.0,85.0,85.0,86.0,84.0,85.0,80.0,76.0
2019,geoId-HNI,77.0,79.0,81.0,82.0,79.0,72.0,72.0,78.0,68.0,74.0,73.0,69.0
2019,,80.0,81.0,82.0,78.0,76.0,71.0,67.0,65.0,74.0,83.0,83.0,77.0
2020,geoId-LCU,80.0,77.0,74.0,78.0,77.0,87.0,87.0,88.0,89.0,85.0,84.0,80.0
2020,geoId-SLA,77.0,72.0,72.0,81.0,78.0,81.0,82.0,86.0,86.0,83.0,78.0,79.0
2020,geoId-TQG,84.0,84.0,84.0,86.0,80.0,77.0,80.0,83.0,84.0,82.0,79.0,75.0
2020,,79.0,80.0,82.0,79.0,74.0,67.0,70.0,81.0,78.0,73.0,70.0,67.0
2020,,81.0,82.0,87.0,83.0,83.0,79.0,79.0,86.0,85.0,77.0,77.0,73.0
2020,geoId-NDH,84.0,86.0,88.0,86.0,80.0,72.0,77.0,86.0,84.0,80.0,78.0,75.0
2020,,88.0,88.0,89.0,86.0,79.0,64.0,68.0,77.0,82.0,86.0,82.0,84.0
2020,,89.0,88.0,87.0,89.0,81.0,75.0,77.0,81.0,82.0,92.0,92.0,95.0
2020,geoId-DNG,79.0,79.0,81.0,79.0,77.0,71.0,73.0,75.0,74.0,86.0,84.0,84.0
2020,,83.0,81.0,84.0,81.0,80.0,78.0,80.0,72.0,77.0,82.0,82.0,80.0
2020,,76.0,71.0,72.0,74.0,77.0,85.0,87.0,91.0,89.0,90.0,83.0,78.0
2020,,78.0,74.0,78.0,81.0,84.0,89.0,90.0,89.0,91.0,92.0,86.0,89.0
2020,,76.0,74.0,78.0,77.0,76.0,76.0,76.0,77.0,76.0,82.0,80.0,80.0
2020,,75.0,72.0,76.0,73.0,76.0,80.0,79.0,81.0,80.0,84.0,77.0,77.0
2020,geoId-CMU,75.0,72.0,75.0,76.0,76.0,82.0,81.0,82.0,83.0,84.0,82.0,78.0
2020,geoId-HNI,,,,,,,,,,,,
2020,,,,,,,,,,,,,
2021,geoId-LCU,80.0,78.0,74.0,80.0,77.0,85.0,87.0,86.0,85.0,87.0,89.0,85.0
2021,geoId-SLA,76.0,78.0,74.0,75.0,72.0,80.0,84.0,78.0,81.0,79.0,79.0,79.0
2021,geoId-TQG,76.0,84.0,84.0,84.0,78.0,76.0,79.0,79.0,83.0,85.0,83.0,77.0
2021,,67.0,77.0,83.0,83.0,78.0,69.0,73.0,74.0,79.0,77.0,72.0,68.0
2021,,72.0,82.0,87.0,88.0,85.0,79.0,81.0,86.0,86.0,81.0,73.0,73.0
2021,geoId-NDH,74.0,83.0,88.0,89.0,84.0,75.0,80.0,81.0,87.0,85.0,77.0,76.0
2021,,80.0,86.0,89.0,89.0,81.0,71.0,74.0,70.0,86.0,86.0,83.0,81.0
2021,,91.0,88.0,89.0,86.0,79.0,73.0,74.0,71.0,87.0,92.0,93.0,93.0
2021,geoId-DNG,80.0,79.0,81.0,80.0,76.0,68.0,68.0,68.0,82.0,85.0,83.0,82.0
2021,,78.0,74.0,79.0,80.0,80.0,70.0,70.0,74.0,84.0,84.0,87.0,83.0
2021,,76.0,72.0,72.0,76.0,78.0,86.0,89.0,89.0,89.0,89.0,82.0,78.0
2021,,83.0,79.0,79.0,87.0,87.0,87.0,88.0,89.0,90.0,91.0,88.0,86.0
2021,,74.0,74.0,79.0,81.0,79.0,76.0,76.0,76.0,82.0,83.0,86.0,76.0
2021,,75.0,77.0,78.0,77.0,79.0,79.0,81.0,79.0,81.0,83.0,80.0,77.0
2021,geoId-CMU,74.0,76.0,74.0,80.0,82.0,82.0,84.0,84.0,84.0,82.0,83.0,74.0
2021,geoId-HNI,,,,,,,,,,,,
2021,,,,,,,,,,,,,
2022,geoId-LCU,85.0,86.0,83.0,78.0,86.0,90.0,82.0,83.0,86.0,81.0,83.0,86.0
2022,geoId-SLA,82.0,83.0,81.0,76.0,82.0,87.0,80.0,85.0,84.0,76.0,78.0,76.0
2022,geoId-TQG,84.0,82.0,84.0,77.0,79.0,76.0,80.0,82.0,83.0,78.0,81.0,74.0
2022,,80.0,76.0,82.0,75.0,78.0,71.0,76.0,77.0,75.0,67.0,74.0,60.0
2022,,84.0,85.0,88.0,80.0,83.0,84.0,83.0,86.0,83.0,74.0,81.0,65.0
2022,geoId-NDH,87.0,84.0,87.0,82.0,82.0,77.0,82.0,84.0,83.0,78.0,84.0,72.0
2022,,89.0,87.0,88.0,85.0,79.0,68.0,77.0,80.0,84.0,79.0,84.0,80.0
2022,,91.0,93.0,88.0,88.0,87.0,78.0,83.0,84.0,87.0,91.0,90.0,93.0
2022,geoId-DNG,85.0,80.0,82.0,82.0,79.0,72.0,76.0,79.0,81.0,81.0,82.0,84.0
2022,,83.0,81.0,81.0,80.0,77.0,77.0,75.0,72.0,77.0,78.0,85.0,80.0
2022,,78.0,76.0,76.0,76.0,85.0,82.0,88.0,90.0,89.0,84.0,83.0,79.0
2022,,83.0,85.0,84.0,86.0,88.0,87.0,88.0,90.0,91.0,90.0,84.0,82.0
2022,,78.0,79.0,79.0,80.0,81.0,77.0,79.0,81.0,81.0,81.0,83.0,77.0
2022,,76.0,76.0,80.0,78.0,81.0,79.0,83.0,81.0,82.0,83.0,82.0,78.0
2022,geoId-CMU,75.0,76.0,79.0,77.0,80.0,79.0,81.0,81.0,83.0,79.0,81.0,73.0
2022,geoId-HNI,,,,,,,,,,,,
2022,,,,,,,,,,,,,
