"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-TVH,571.8,878.69,1140.77,1349.8,1452.8,1571.7,1785.0,2781.0,2879.6,3599.7,4781.1,4950.9,5669.2,6798.8,7549.7,9402.0,10821.2,13242.1,14551.3,16015.4,18475.0,20241.9,23046.3,26120.3,29655.31,30410.0,29035.7,38443.27
geoId-TQG,338.6,409.03,514.2,548.1,619.2,697.1,748.0,981.0,1165.6,1408.3,1903.5,2491.6,2908.6,3601.5,4493.2,6708.0,8299.8,9328.8,10126.6,10419.2,11530.1,11970.3,13279.1,15074.8,17465.1,18755.1,19036.3,21794.86
geoId-TNN,2259.6,3639.31,4344.87,5271.22,6466.5,7599.0,8006.0,9254.0,10543.6,12926.8,17398.2,21681.0,27870.1,40170.9,52575.2,68981.7,86419.0,103187.6,120061.1,137032.2,148719.2,158958.8,180023.4,199094.8,222903.77,217147.8,208801.78,247959.73
geoId-TNH,1401.4,2137.59,2510.54,2170.3,4355.9,4633.9,3934.0,3968.0,5816.6,7001.2,8550.8,11259.3,13465.3,19111.4,22286.4,30349.2,38395.1,41462.2,45716.0,49669.2,54532.8,59097.0,65414.3,71621.6,78445.04,79266.3,75809.62,89754.52
geoId-VLG,1688.4,1997.3,2126.66,2334.89,2514.7,2694.4,3037.0,3344.0,3927.8,4767.8,5710.7,6880.8,8763.1,11361.6,13784.4,17508.9,20599.4,24466.3,29635.2,32049.5,34312.1,36757.2,40364.8,45854.2,52477.16,49927.5,41894.99,54767.47
geoId-VPC,995.1,1278.76,1226.3,1815.79,2008.5,2133.8,2208.0,2335.0,2577.2,2974.7,3632.1,4914.8,7291.6,9997.4,11896.3,17031.3,21420.5,24310.9,25104.9,28742.5,32110.0,37880.6,39010.7,45502.5,50536.21,52640.4,56722.79,68680.1
geoId-YBI,380.9,439.23,469.89,472.8,522.7,605.3,643.0,766.0,944.2,1182.0,1539.1,1851.3,2390.9,3253.0,4021.4,5281.6,6165.2,7553.6,8864.4,10404.0,11364.0,12715.9,14028.5,15871.2,18295.05,19016.2,21083.4,23825.37
geoId-DBN,,,,,,,,,,776.3,836.0,1138.1,1428.4,1921.7,2386.2,3198.5,4393.0,4736.2,5787.9,6552.2,6925.9,7788.7,9848.5,10049.7,11156.32,10730.9,11824.08,15559.49
geoId-DNG,3691.2,4518.59,5316.09,5660.41,6226.2,4678.0,5978.0,5415.0,7780.4,8374.6,9641.0,11029.9,14817.9,18435.2,26867.0,33544.3,41572.2,45351.6,48667.8,55987.0,60850.9,70143.0,71304.6,80269.8,90525.18,70819.1,75171.59,98625.12
geoId-ST,43161.5,51535.12,55991.59,65748.79,70481.3,77361.1,84049.0,96342.0,115786.3,137277.2,157144.2,196027.9,244059.1,336668.2,420436.3,616116.6,777509.5,863089.5,892483.1,979306.2,1070878.4,1170962.9,1313378.6,1456827.5,1603561.95,1570095.9,1224228.12,1485045.7
geoId-DLK,325.9,1512.55,1886.34,2480.5,3249.8,3321.0,3500.0,3850.0,3872.0,4483.9,5321.9,6712.5,8395.7,13271.4,19115.8,26681.2,32445.3,38559.0,43608.7,48567.9,52154.5,55778.4,63359.9,65476.2,73043.57,80174.7,76508.99,86324.23
geoId-DNG1,,,,,,,,,565.0,681.4,1348.0,1798.5,2583.0,3344.5,4184.6,5140.4,6623.9,7910.8,8968.1,9877.1,10932.1,11065.2,12378.5,13130.3,14605.67,15214.6,16075.76,19044.75
geoId-MRD,23865.2,27497.75,31761.37,35508.04,38756.9,43505.7,47254.0,53968.0,63936.8,76332.6,97501.2,116364.4,144784.5,185598.5,225030.0,302612.8,363675.0,419492.6,479071.9,545282.5,595701.9,660921.7,745960.1,836955.3,936686.01,931382.7,834908.04,1031103.12
geoId-RRD,23749.4,29532.02,31636.98,36636.15,39745.3,46596.2,52742.0,62230.0,72991.2,87851.4,106737.9,136853.8,171585.0,237424.5,282715.7,363695.4,445164.9,513143.1,585147.3,645346.0,724009.6,801756.3,876383.9,966446.3,1082351.14,1133379.9,1143112.67,1362845.04
geoId-DNI,2941.5,3232.44,3568.45,3951.43,4028.1,5053.2,6598.0,8511.0,10856.8,13760.3,17364.1,21158.5,26116.8,37720.8,45230.5,58045.1,73488.6,86178.7,94368.2,106597.7,122379.3,126730.0,142704.9,153233.2,169447.67,176702.8,169346.53,217599.99
geoId-DTP,1907.5,2305.64,2768.68,2956.72,3324.2,3685.0,3936.0,4499.0,5263.9,6191.9,7674.2,9256.7,12781.9,16891.0,21678.2,29181.6,39566.4,46874.6,49034.5,54716.8,59789.2,66288.3,75059.4,83065.9,93509.02,96110.1,94109.93,110264.98
