"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-STG,26146.0,29775.0,31434.0,34009.0,36600.0,34067.0,33200.0,32698.0,32570.0,31395.0,29235.0,31870.0,31370.0,31316.0,37128.0,43450.0,53250.0,56084.0,56584.0,58383.0,62700.0,65813.0,69699.0,70008.0,64182.0,66987.0,68018.0,71112.0
geoId-SLA,599.0,1564.0,1701.0,350.0,511.0,543.0,622.0,694.0,684.0,772.0,743.0,748.0,803.0,695.0,662.0,691.0,704.0,901.0,1028.0,1068.0,1105.0,1109.0,1175.0,1213.0,1204.0,1199.0,1281.0,1330.0
geoId-THA,25690.0,20467.9,26098.0,28818.0,32299.0,36520.0,39110.0,42322.0,47182.0,51068.0,54401.0,57811.0,60779.0,65825.0,70213.0,73913.0,77376.0,80144.0,83777.0,87292.0,94168.0,100258.0,109040.0,116812.0,122239.0,130320.0,135909.0,137065.0
geoId-TBH,11369.0,23195.0,18667.0,17663.0,19325.0,21166.0,21678.0,23563.0,27882.0,25678.0,29541.0,32577.0,34055.0,36327.0,40780.0,46493.0,47559.0,50627.0,54550.0,60141.0,64481.0,68986.0,74448.0,79639.0,85527.0,90652.0,95293.0,98461.0
geoId-TNN,162.0,163.0,162.0,50.0,75.0,68.0,82.0,92.0,117.0,124.0,128.0,126.0,130.0,135.0,141.0,144.0,149.0,151.0,166.0,158.0,151.0,160.0,179.0,202.0,234.0,271.0,308.0,295.0
geoId-TTH,11717.0,12517.0,14680.3,15236.0,16241.0,18529.0,17963.0,18673.0,19422.0,20347.0,22164.0,24070.0,25086.0,26526.0,28573.0,30750.0,32443.0,33659.0,34384.0,35892.0,39157.0,31394.0,37398.0,39685.0,41145.0,39153.0,40305.0,41022.0
geoId-TGG,44389.0,45917.0,44643.0,53400.0,62339.0,69161.0,68405.0,70139.0,71115.0,71235.0,74946.0,75155.0,75637.0,75789.0,79269.0,77682.0,84690.0,88661.0,92250.0,93032.0,97777.0,99063.0,112839.0,123655.0,149773.0,150868.0,158235.0,143685.0
geoId-HCM,26120.0,23106.0,22247.0,20225.0,24015.0,22618.0,25612.0,19203.0,25676.0,23321.0,21473.0,21346.0,17100.0,14404.0,17437.0,15498.0,16366.0,17164.0,19424.0,18172.0,20484.0,19036.0,17865.0,17464.0,18135.0,17512.0,14404.0,13935.0
geoId-NT,13926.0,15458.9,9038.3,11572.0,11678.0,9981.0,10256.0,9571.0,8660.0,8823.0,6938.0,7272.0,7065.0,10744.0,9809.0,10667.0,10782.0,10598.0,11457.0,11465.0,10999.0,11155.0,12013.0,12347.0,12194.0,12502.0,12762.0,13181.0
geoId-TVH,43535.0,43340.0,39680.0,42700.0,46864.0,65072.0,65468.0,65357.0,63896.0,68255.0,65477.0,58008.0,58385.0,60821.0,58200.0,76397.0,76286.0,75020.0,74383.0,80004.0,75446.0,68839.0,73773.0,78227.0,80468.0,75676.0,68882.0,55704.0
geoId-TQG,72.0,95.0,109.0,110.0,113.0,119.0,133.0,131.0,139.0,137.0,131.0,130.0,192.0,208.0,283.0,579.0,672.0,729.0,820.0,766.0,773.0,782.0,811.0,885.0,942.0,1033.0,1135.0,1293.0
geoId-TNN,4482.0,2453.8,2366.8,2208.0,2619.0,2957.0,2338.0,2779.0,2733.0,2994.0,3237.0,3199.0,3438.0,3412.0,3906.0,5541.0,5732.0,5847.0,6320.0,7803.0,8057.0,8393.0,8801.0,9453.0,9689.0,10014.0,8503.0,9347.0
